je	je	VNW	animate
wat	wat	VNW	inanimate
,	,	LET	inanimate
je	je	VNW	animate
moest	moeten	WW	inanimate
morgen	morgen	BW	inanimate
bij	bij	VZ	inanimate
me	me	VNW	animate
komen	komen	WW	inanimate
eten	eten	WW	inanimate
.	.	LET	inanimate
Precies	precies	ADJ	inanimate
om	om	VZ	inanimate
negen	negen	TW	inanimate
uur	uur	N	inanimate
moet	moeten	WW	inanimate
je	je	VNW	animate
dan	dan	BW	inanimate
op	op	VZ	inanimate
het	het	LID	inanimate
slot	slot	N	inanimate
zijn	zijn	WW	inanimate
.	.	LET	inanimate
Zou	zullen	WW	inanimate
dat	dat	VNW	inanimate
gaan	gaan	WW	inanimate
?	?	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Zeker	zeker	ADJ	inanimate
mijnheer	mijnheer	N	animate
,	,	LET	inanimate
ik	ik	VNW	animate
zal	zullen	WW	inanimate
er	er	VNW	inanimate
zijn	zijn	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
De	de	LID	inanimate
jongen	jong	N	animate
begreep	begrijpen	WW	inanimate
wel	wel	BW	inanimate
dat	dat	VG	inanimate
de	de	LID	inanimate
heer	heer	N	animate
het	het	VNW	inanimate
niet	niet	BW	inanimate
goed	goed	ADJ	inanimate
met	met	VZ	inanimate
hem	hem	VNW	animate
voorhad	voorhebben	WW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
hij	hij	VNW	animate
ging	gaan	WW	inanimate
toch	toch	BW	inanimate
.	.	LET	inanimate
Hij	hij	VNW	animate
besloot	besluiten	WW	inanimate
echter	echter	BW	inanimate
op	op	VZ	inanimate
zijn	zijn	VNW	animate
hoede	hoede	N	inanimate
te	te	VZ	inanimate
zijn	zijn	WW	inanimate
en	en	VG	inanimate
daar	daar	VNW	inanimate
hij	hij	VNW	animate
wist	weten	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
er	er	VNW	inanimate
een	een	LID	inanimate
kwade	kwaad	ADJ	inanimate
hond	hond	N	animate
op	op	VZ	inanimate
het	het	LID	inanimate
slot	slot	N	inanimate
was	zijn	WW	inanimate
,	,	LET	inanimate
dacht	denken	WW	inanimate
hij	hij	VNW	animate
bij	bij	VZ	inanimate
zichzelf	zichzelf	VNW	animate
:	:	LET	inanimate
zodra	zodra	VG	inanimate
ze	ze	VNW	animate
me	me	VNW	animate
morgen	morgen	BW	inanimate
het	het	LID	inanimate
slotplein	slotplein	N	inanimate
zien	zien	WW	inanimate
opkomen	opkomen	WW	inanimate
,	,	LET	inanimate
wordt	worden	WW	inanimate
die	die	VNW	inanimate
hond	hond	N	animate
op	op	VZ	inanimate
me	me	VNW	animate
losgelaten	loslaten	WW	inanimate
,	,	LET	inanimate
daar	daar	VNW	inanimate
moet	moeten	WW	inanimate
ik	ik	VNW	animate
op	op	VZ	inanimate
voorbereid	voorbereiden	WW	inanimate
zijn	zijn	WW	inanimate
.	.	LET	inanimate
Die	die	VNW	inanimate
avond	avond	N	inanimate
zette	zetten	WW	inanimate
hij	hij	VNW	animate
strikken	strik	N	inanimate
uit	uit	VZ	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
volgende	volgen	WW	inanimate
morgen	morgen	N	inanimate
zat	zitten	WW	inanimate
er	er	VNW	inanimate
in	in	VZ	inanimate
een	een	LID	inanimate
van	van	VZ	inanimate
die	die	VNW	inanimate
strikken	strik	N	inanimate
een	een	LID	inanimate
haas	haas	N	animate
;	;	LET	inanimate
die	die	VNW	inanimate
stopte	stoppen	WW	inanimate
hij	hij	VNW	animate
in	in	VZ	inanimate
een	een	LID	inanimate
zak	zak	N	inanimate
en	en	VG	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
zak	zak	N	inanimate
op	op	VZ	inanimate
de	de	LID	inanimate
rug	rug	N	inanimate
ging	gaan	WW	inanimate
hij	hij	VNW	animate
welgemoed	welgemoed	WW	inanimate
naar	naar	VZ	inanimate
het	het	LID	inanimate
slot	slot	N	inanimate
.	.	LET	inanimate
En	en	VG	inanimate
jawel	jawel	N	inanimate
,	,	LET	inanimate
nauwelijks	nauwelijks	BW	inanimate
had	hebben	WW	inanimate
hij	hij	VNW	animate
een	een	LID	inanimate
voet	voet	N	inanimate
op	op	VZ	inanimate
het	het	LID	inanimate
slotplein	slotplein	N	inanimate
gezet	opzetten	WW	inanimate
of	of	VG	inanimate
daar	daar	VNW	inanimate
stoof	stuiven	WW	inanimate
de	de	LID	inanimate
grote	groot	ADJ	inanimate
bashond	bashond	N	animate
op	op	VZ	inanimate
hem	hem	VNW	animate
af	af	VZ	inanimate
.	.	LET	inanimate
Rrts	Rrts	SPEC	inanimate
...	...	LET	inanimate
deed	doen	WW	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
zak	zak	N	inanimate
open	open	ADJ	inanimate
en	en	VG	inanimate
hup	hup	N	inanimate
...	...	LET	inanimate
daar	daar	VNW	inanimate
sprong	springen	WW	inanimate
de	de	LID	inanimate
haas	haas	N	animate
eruit	eruit	BW	inanimate
.	.	LET	inanimate
Dadelijk	dadelijk	ADJ	inanimate
vloog	vliegen	WW	inanimate
de	de	LID	inanimate
hond	hond	N	animate
achter	achter	VZ	inanimate
de	de	LID	inanimate
haas	haas	N	animate
aan	aan	VZ	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
kwam	komen	WW	inanimate
ongehinderd	ongehinderd	ADJ	inanimate
aan	aan	VZ	inanimate
de	de	LID	inanimate
voordeur	voordeur	N	inanimate
.	.	LET	inanimate
Hij	hij	VNW	animate
klopte	kloppen	WW	inanimate
;	;	LET	inanimate
geen	geen	VNW	inanimate
antwoord	antwoord	N	inanimate
.	.	LET	inanimate
Hij	hij	VNW	animate
klopte	kloppen	WW	inanimate
nog	nog	BW	inanimate
eens	eens	BW	inanimate
;	;	LET	inanimate
weer	weer	BW	inanimate
bleef	blijven	WW	inanimate
het	het	VNW	inanimate
stil	stil	ADJ	inanimate
.	.	LET	inanimate
Voor	voor	VZ	inanimate
de	de	LID	inanimate
derde	drie	TW	inanimate
keer	keer	N	inanimate
liet	laten	WW	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
klopper	klopper	N	inanimate
vallen	vallen	WW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
nog	nog	BW	inanimate
liet	laten	WW	inanimate
men	men	VNW	animate
hem	hem	VNW	animate
wachten	wachten	WW	inanimate
.	.	LET	inanimate
Toen	toen	BW	inanimate
begon	beginnen	WW	inanimate
hij	hij	VNW	animate
een	een	LID	inanimate
roffel	roffel	N	inanimate
op	op	VZ	inanimate
de	de	LID	inanimate
deur	deur	N	inanimate
te	te	VZ	inanimate
slaan	slaan	WW	inanimate
en	en	VG	inanimate
jawel	jawel	N	inanimate
,	,	LET	inanimate
eindelijk	eindelijk	ADJ	inanimate
hoorde	horen	WW	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
stem	stem	N	inanimate
van	van	VZ	inanimate
de	de	LID	inanimate
heer	heer	N	animate
:	:	LET	inanimate
"	"	LET	inanimate
Wie	wie	VNW	inanimate
is	zijn	WW	inanimate
daar	daar	VNW	inanimate
voor	voor	VZ	inanimate
?	?	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
De	de	LID	inanimate
deur	deur	N	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Mijnheer	mijnheer	N	animate
opende	openen	WW	inanimate
toen	toen	VG	inanimate
de	de	LID	inanimate
deur	deur	N	inanimate
en	en	VG	inanimate
vroeg	vragen	WW	inanimate
hem	hem	VNW	animate
,	,	LET	inanimate
hoe	hoe	BW	inanimate
hij	hij	VNW	animate
tot	tot	VZ	inanimate
hier	hier	VNW	inanimate
gekomen	komen	WW	inanimate
was	zijn	WW	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
vertelde	vertellen	WW	inanimate
het	het	VNW	inanimate
hem	hem	VNW	animate
.	.	LET	inanimate
"	"	LET	inanimate
Jij	jij	VNW	animate
bent	zijn	WW	inanimate
mij	mij	VNW	animate
te	te	BW	inanimate
slim	slim	ADJ	inanimate
af	af	VZ	inanimate
geweest	zijn	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
heer	heer	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Kom	komen	WW	inanimate
maar	maar	BW	inanimate
binnen	binnen	VZ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Klokslag	klokslag	N	inanimate
twaalf	twaalf	TW	inanimate
werd	worden	WW	inanimate
het	het	LID	inanimate
middagmaal	middagmaal	N	inanimate
opgediend	opdienen	WW	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
kreeg	krijgen	WW	inanimate
een	een	LID	inanimate
plaats	plaats	N	inanimate
toegewezen	toewijzen	WW	inanimate
tegenover	tegenover	VZ	inanimate
de	de	LID	inanimate
heer	heer	N	animate
.	.	LET	inanimate
Er	er	VNW	inanimate
werd	worden	WW	inanimate
schelvis	schelvis	SPEC	inanimate
gegeten	eten	WW	inanimate
.	.	LET	inanimate
Op	op	VZ	inanimate
de	de	LID	inanimate
schotel	schotel	N	inanimate
lagen	liggen	WW	inanimate
twee	twee	TW	inanimate
vissen	vis	N	animate
;	;	LET	inanimate
een	een	LID	inanimate
grote	groot	ADJ	animate
en	en	VG	inanimate
een	een	LID	inanimate
heel	heel	ADJ	inanimate
kleine	klein	ADJ	animate
.	.	LET	inanimate
De	de	LID	inanimate
heer	heer	N	animate
nam	nemen	WW	inanimate
de	de	LID	inanimate
grote	groot	ADJ	animate
op	op	VZ	inanimate
zijn	zijn	VNW	animate
bord	bord	N	inanimate
en	en	VG	inanimate
liet	laten	WW	inanimate
de	de	LID	inanimate
kleine	klein	ADJ	animate
voor	voor	VZ	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
over	over	VZ	inanimate
.	.	LET	inanimate
In	in	VZ	inanimate
plaats	plaats	N	inanimate
van	van	VZ	inanimate
te	te	VZ	inanimate
eten	eten	WW	inanimate
,	,	LET	inanimate
hield	houden	WW	inanimate
die	die	VNW	inanimate
het	het	LID	inanimate
visje	vis	N	animate
aan	aan	VZ	inanimate
zijn	zijn	VNW	animate
oor	oor	N	inanimate
en	en	VG	inanimate
scheen	schijnen	WW	inanimate
aandachtig	aandachtig	ADJ	inanimate
te	te	VZ	inanimate
luisteren	luisteren	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Waarom	waarom	BW	inanimate
doe	doen	WW	inanimate
je	je	VNW	animate
dat	dat	VNW	inanimate
?	?	LET	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
vroeg	vragen	WW	inanimate
de	de	LID	inanimate
heer	heer	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
heb	hebben	WW	inanimate
een	een	LID	inanimate
lange	lang	ADJ	inanimate
tijd	tijd	N	inanimate
geen	geen	VNW	inanimate
bericht	bericht	N	inanimate
van	van	VZ	inanimate
mijn	mijn	VNW	animate
broer	broer	N	animate
gehad	hebben	WW	inanimate
.	.	LET	inanimate
Nu	nu	BW	inanimate
vraag	vragen	WW	inanimate
ik	ik	VNW	animate
de	de	LID	inanimate
vis	vis	N	animate
of	of	VG	inanimate
hij	hij	VNW	animate
ook	ook	BW	inanimate
iets	iets	VNW	inanimate
van	van	VZ	inanimate
mijn	mijn	VNW	animate
broer	broer	N	animate
heeft	hebben	WW	inanimate
gehoord	horen	WW	inanimate
,	,	LET	inanimate
toen	toen	VG	inanimate
hij	hij	VNW	animate
nog	nog	BW	inanimate
in	in	VZ	inanimate
zee	zee	N	inanimate
rondzwom	rondzwemmen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Wat	wat	VNW	inanimate
zegt	zeggen	WW	inanimate
hij	hij	VNW	animate
?	?	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Hij	hij	VNW	animate
zegt	zeggen	WW	inanimate
dat	dat	VG	inanimate
hij	hij	VNW	animate
er	er	VNW	inanimate
niets	niets	VNW	inanimate
van	van	VZ	inanimate
weet	weten	WW	inanimate
;	;	LET	inanimate
hij	hij	VNW	animate
is	zijn	WW	inanimate
nog	nog	BW	inanimate
maar	maar	BW	inanimate
een	een	LID	inanimate
paar	paar	N	inanimate
weken	week	N	inanimate
oud	oud	ADJ	inanimate
.	.	LET	inanimate
Maar	maar	VG	inanimate
die	die	VNW	inanimate
grote	groot	ADJ	animate
daar	daar	VNW	inanimate
,	,	LET	inanimate
die	die	VNW	inanimate
is	zijn	WW	inanimate
veel	veel	VNW	inanimate
ouder	oud	ADJ	inanimate
,	,	LET	inanimate
die	die	VNW	animate
zal	zullen	WW	inanimate
er	er	VNW	inanimate
zeker	zeker	ADJ	inanimate
meer	veel	VNW	inanimate
van	van	VZ	inanimate
weten	weten	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Vraag	vragen	WW	inanimate
het	het	VNW	inanimate
hem	hem	VNW	animate
dan	dan	BW	inanimate
eens	eens	BW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
heer	heer	N	animate
en	en	VG	inanimate
hij	hij	VNW	animate
schoof	schuiven	WW	inanimate
hem	hem	VNW	animate
zijn	zijn	VNW	animate
bord	bord	N	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
grote	groot	ADJ	inanimate
vis	vis	N	animate
toe	toe	VZ	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
jongen	jong	N	animate
hield	houden	WW	inanimate
ook	ook	BW	inanimate
deze	deze	VNW	inanimate
vis	vis	N	animate
aan	aan	VZ	inanimate
het	het	LID	inanimate
oor	oor	N	inanimate
en	en	VG	inanimate
luisterde	luisteren	WW	inanimate
aandachtig	aandachtig	ADJ	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Nu	nu	BW	inanimate
,	,	LET	inanimate
wat	wat	VNW	inanimate
zegt-ie	zegt-ie	N	animate
,	,	LET	inanimate
"	"	LET	inanimate
vroeg	vragen	WW	inanimate
de	de	LID	inanimate
heer	heer	N	animate
.	.	LET	inanimate
"	"	LET	inanimate
Hij	hij	VNW	animate
weet	weten	WW	inanimate
er	er	VNW	inanimate
ook	ook	BW	inanimate
al	al	BW	inanimate
niets	niets	VNW	inanimate
van	van	VZ	inanimate
;	;	LET	inanimate
voor	voor	VZ	inanimate
straf	straf	N	inanimate
zal	zullen	WW	inanimate
ik	ik	VNW	animate
hem	hem	VNW	animate
maar	maar	BW	inanimate
opeten	opeten	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
en	en	VG	inanimate
hij	hij	VNW	animate
begon	beginnen	WW	inanimate
met	met	VZ	inanimate
smaak	smaak	N	inanimate
de	de	LID	inanimate
grote	groot	ADJ	animate
vis	vis	N	animate
op	op	VZ	inanimate
te	te	VZ	inanimate
peuzelen	peuzelen	WW	inanimate
en	en	VG	inanimate
de	de	LID	inanimate
heer	heer	N	animate
moest	moeten	WW	inanimate
zich	zich	VNW	animate
met	met	VZ	inanimate
de	de	LID	inanimate
kleine	klein	ADJ	animate
tevreden	tevreden	ADJ	inanimate
stellen	stellen	WW	inanimate
.	.	LET	inanimate
Je	je	VNW	animate
hebt	hebben	WW	inanimate
me	me	VNW	animate
beetgehad	beethebben	WW	inanimate
,	,	LET	inanimate
dacht	denken	WW	inanimate
de	de	LID	inanimate
heer	heer	N	animate
,	,	LET	inanimate
maar	maar	VG	inanimate
het	het	VNW	inanimate
kan	kunnen	WW	inanimate
verkeren	verkeren	WW	inanimate
.	.	LET	inanimate
Toen	toen	VG	inanimate
de	de	LID	inanimate
maaltijd	maaltijd	N	inanimate
afgelopen	aflopen	WW	inanimate
was	zijn	WW	inanimate
,	,	LET	inanimate
vroeg	vragen	WW	inanimate
hij	hij	VNW	animate
aan	aan	VZ	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
:	:	LET	inanimate
"	"	LET	inanimate
Houd	houden	WW	inanimate
je	je	VNW	animate
van	van	VZ	inanimate
wijn	wijn	N	inanimate
?	?	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Ik	ik	VNW	animate
heb	hebben	WW	inanimate
nog	nog	BW	inanimate
nooit	nooit	BW	inanimate
wijn	wijn	N	inanimate
geproefd	proeven	WW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
ik	ik	VNW	animate
denk	denken	WW	inanimate
dat	dat	VG	inanimate
ik	ik	VNW	animate
het	het	VNW	inanimate
wel	wel	BW	inanimate
zal	zullen	WW	inanimate
lusten	lusten	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Ga	gaan	WW	inanimate
dan	dan	BW	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
knecht	knecht	N	animate
naar	naar	VZ	inanimate
de	de	LID	inanimate
kelder	kelder	N	inanimate
;	;	LET	inanimate
hij	hij	VNW	animate
zal	zullen	WW	inanimate
je	je	VNW	animate
op	op	VZ	inanimate
wijn	wijn	N	inanimate
trakteren	trakteren	WW	inanimate
.	.	LET	inanimate
Daarna	daarna	BW	inanimate
moet	moeten	WW	inanimate
je	je	VNW	animate
maken	maken	WW	inanimate
dat	dat	VG	inanimate
je	je	VNW	animate
wegkomt	wegkomen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Maar	maar	VG	inanimate
de	de	LID	inanimate
heer	heer	N	animate
had	hebben	WW	inanimate
de	de	LID	inanimate
knecht	knecht	N	animate
ingefluisterd	influisteren	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
jongen	jong	N	animate
wel	wel	BW	inanimate
een	een	LID	inanimate
slok	slok	N	inanimate
wijn	wijn	N	inanimate
mocht	mogen	WW	inanimate
geven	geven	WW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
hem	hem	VNW	animate
daarna	daarna	BW	inanimate
flink	flink	ADJ	inanimate
moest	moeten	WW	inanimate
afranselen	afranselen	WW	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
karwats	karwats	N	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
jongen	jong	N	animate
had	hebben	WW	inanimate
wel	wel	BW	inanimate
gemerkt	merken	WW	inanimate
,	,	LET	inanimate
dat	dat	VG	inanimate
ze	ze	VNW	animate
samen	samen	BW	inanimate
iets	iets	VNW	inanimate
bepraatten	bepraatten	WW	inanimate
en	en	VG	inanimate
hij	hij	VNW	animate
was	zijn	WW	inanimate
dus	dus	BW	inanimate
op	op	VZ	inanimate
zijn	zijn	VNW	animate
hoede	hoede	N	inanimate
.	.	LET	inanimate
In	in	VZ	inanimate
de	de	LID	inanimate
kelder	kelder	N	inanimate
lagen	liggen	WW	inanimate
drie	drie	TW	inanimate
vaten	vat	N	inanimate
naast	naast	VZ	inanimate
elkaar	elkaar	VNW	inanimate
;	;	LET	inanimate
elk	elk	VNW	inanimate
met	met	VZ	inanimate
een	een	LID	inanimate
ander	ander	ADJ	inanimate
soort	soort	N	inanimate
wijn	wijn	N	inanimate
gevuld	vullen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Laat	laten	WW	inanimate
mij	mij	VNW	animate
deze	deze	VNW	inanimate
maar	maar	VG	inanimate
eerst	eerst	BW	inanimate
eens	eens	BW	inanimate
proeven	proeven	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
,	,	LET	inanimate
nam	nemen	WW	inanimate
de	de	LID	inanimate
spon	spinnen	WW	inanimate
uit	uit	VZ	inanimate
het	het	LID	inanimate
vat	vat	N	inanimate
en	en	VG	inanimate
wierp	werpen	WW	inanimate
die	die	VNW	inanimate
weg	weg	BW	inanimate
,	,	LET	inanimate
terwijl	terwijl	VG	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
wijn	wijn	N	inanimate
in	in	VZ	inanimate
de	de	LID	inanimate
kan	kunnen	WW	inanimate
liet	laten	WW	inanimate
lopen	lopen	WW	inanimate
.	.	LET	inanimate
Daarna	daarna	BW	inanimate
proefde	proeven	WW	inanimate
hij	hij	VNW	animate
ervan	ervan	BW	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
ondertussen	ondertussen	BW	inanimate
liep	lopen	WW	inanimate
de	de	LID	inanimate
wijn	wijn	N	inanimate
uit	uit	VZ	inanimate
het	het	LID	inanimate
vat	vat	N	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
knecht	knecht	N	animate
snelde	snellen	WW	inanimate
toe	toe	VZ	inanimate
en	en	VG	inanimate
hield	houden	WW	inanimate
zijn	zijn	VNW	animate
duim	duim	N	inanimate
voor	voor	VZ	inanimate
het	het	LID	inanimate
gat	gat	N	inanimate
om	om	VZ	inanimate
de	de	LID	inanimate
wijn	wijn	N	inanimate
niet	niet	BW	inanimate
te	te	VZ	inanimate
laten	laten	WW	inanimate
weglopen	weglopen	WW	inanimate
;	;	LET	inanimate
onderwijl	onderwijl	BW	inanimate
schold	schelden	WW	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
jongen	jong	N	animate
uit	uit	VZ	inanimate
en	en	VG	inanimate
riep	roepen	WW	inanimate
hem	hem	VNW	animate
toe	toe	VZ	inanimate
de	de	LID	inanimate
stop	stop	N	inanimate
,	,	LET	inanimate
die	die	VNW	inanimate
hij	hij	VNW	animate
weggegooid	weggooien	WW	inanimate
had	hebben	WW	inanimate
,	,	LET	inanimate
weer	weer	BW	inanimate
op	op	VZ	inanimate
te	te	VZ	inanimate
rapen	rapen	WW	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
jongen	jong	N	animate
stoorde	storen	WW	inanimate
zich	zich	VNW	animate
niet	niet	BW	inanimate
aan	aan	VZ	inanimate
hem	hem	VNW	animate
,	,	LET	inanimate
maar	maar	VG	inanimate
bleef	blijven	WW	inanimate
rustig	rustig	ADJ	inanimate
doordrinken	doordrinken	WW	inanimate
,	,	LET	inanimate
terwijl	terwijl	VG	inanimate
de	de	LID	inanimate
knecht	knecht	N	animate
stond	staan	WW	inanimate
te	te	VZ	inanimate
trappelen	trappelen	WW	inanimate
van	van	VZ	inanimate
ongeduld	ongeduld	N	inanimate
.	.	LET	inanimate
Daarna	daarna	BW	inanimate
zette	zetten	WW	inanimate
hij	hij	VNW	animate
de	de	LID	inanimate
kan	kunnen	WW	inanimate
neer	neer	BW	inanimate
,	,	LET	inanimate
en	en	VG	inanimate
met	met	VZ	inanimate
de	de	LID	inanimate
woorden	woord	N	inanimate
:	:	LET	inanimate
"	"	LET	inanimate
Neen	neen	TSW	inanimate
,	,	LET	inanimate
die	die	VNW	inanimate
bevalt	bevallen	WW	inanimate
mij	mij	VNW	animate
toch	toch	BW	inanimate
niet	niet	BW	inanimate
,	,	LET	inanimate
ik	ik	VNW	animate
zal	zullen	WW	inanimate
een	een	LID	inanimate
andere	ander	ADJ	inanimate
proeven	proef	N	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
trok	trekken	WW	inanimate
hij	hij	VNW	animate
ook	ook	BW	inanimate
uit	uit	VZ	inanimate
het	het	LID	inanimate
tweede	twee	TW	inanimate
vat	vatten	WW	inanimate
de	de	LID	inanimate
stop	stop	N	inanimate
,	,	LET	inanimate
wierp	werpen	WW	inanimate
die	die	VNW	inanimate
weg	weg	BW	inanimate
en	en	VG	inanimate
vulde	vullen	WW	inanimate
een	een	LID	inanimate
tweede	twee	TW	inanimate
kan	kan	N	inanimate
.	.	LET	inanimate
En	en	VG	inanimate
ja	ja	TSW	inanimate
,	,	LET	inanimate
toen	toen	BW	inanimate
dat	dat	VNW	inanimate
gebeurd	beuren	WW	inanimate
was	zijn	WW	inanimate
,	,	LET	inanimate
moest	moeten	WW	inanimate
de	de	LID	inanimate
knecht	knecht	N	animate
ook	ook	BW	inanimate
zijn	zijn	WW	animate
andere	ander	ADJ	inanimate
duim	duim	N	inanimate
voor	voor	VZ	inanimate
een	een	LID	inanimate
spongat	spongat	N	inanimate
houden	houden	WW	inanimate
,	,	LET	inanimate
opdat	opdat	VG	inanimate
het	het	LID	inanimate
tweede	twee	TW	inanimate
vat	vatten	WW	inanimate
ook	ook	BW	inanimate
niet	niet	BW	inanimate
leeg	leeg	ADJ	inanimate
zou	zullen	WW	inanimate
lopen	lopen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
Zoek	zoeken	WW	inanimate
nu	nu	BW	inanimate
gauw	gauw	ADJ	inanimate
stoppen	stoppen	WW	inanimate
,	,	LET	inanimate
"	"	LET	inanimate
riep	roepen	WW	inanimate
hij	hij	VNW	animate
,	,	LET	inanimate
"	"	LET	inanimate
dan	dan	BW	inanimate
zal	zullen	WW	inanimate
ik	ik	VNW	animate
het	het	VNW	inanimate
niet	niet	BW	inanimate
aan	aan	VZ	inanimate
mijnheer	mijnheer	N	animate
zeggen	zeggen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Zeg	zeggen	WW	inanimate
het	het	VNW	inanimate
maar	maar	BW	inanimate
gerust	gerust	ADJ	inanimate
aan	aan	VZ	inanimate
mijnheer	mijnheer	N	animate
,	,	LET	inanimate
hoor	horen	WW	inanimate
!	!	LET	inanimate
"	"	LET	inanimate
zei	zeggen	WW	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
,	,	LET	inanimate
haakte	haken	WW	inanimate
de	de	LID	inanimate
karwats	karwats	N	inanimate
,	,	LET	inanimate
die	die	VNW	inanimate
aan	aan	VZ	inanimate
de	de	LID	inanimate
riem	riem	N	inanimate
van	van	VZ	inanimate
de	de	LID	inanimate
knecht	knecht	N	animate
hing	hangen	WW	inanimate
,	,	LET	inanimate
los	los	ADJ	inanimate
en	en	VG	inanimate
begon	beginnen	WW	inanimate
hem	hem	VNW	animate
ermee	ermee	BW	inanimate
te	te	VZ	inanimate
slaan	slaan	WW	inanimate
.	.	LET	inanimate
De	de	LID	inanimate
arme	arm	ADJ	inanimate
kerel	kerel	N	animate
schreeuwde	schreeuwen	WW	inanimate
en	en	VG	inanimate
huilde	huilen	WW	inanimate
en	en	VG	inanimate
riep	roepen	WW	inanimate
om	om	VZ	inanimate
hulp	hulp	N	inanimate
,	,	LET	inanimate
maar	maar	VG	inanimate
de	de	LID	inanimate
heer	heer	N	animate
meende	menen	WW	inanimate
,	,	LET	inanimate
dat	dat	VNW	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
afgerost	afgerost	N	inanimate
werd	worden	WW	inanimate
en	en	VG	inanimate
riep	roepen	WW	inanimate
terug	terug	BW	inanimate
:	:	LET	inanimate
"	"	LET	inanimate
Ja	ja	TSW	inanimate
,	,	LET	inanimate
zo	zo	BW	inanimate
gaat	gaan	WW	inanimate
het	het	VNW	inanimate
goed	goed	ADJ	inanimate
!	!	LET	inanimate
Raak	raken	WW	inanimate
hem	hem	VNW	animate
maar	maar	BW	inanimate
flink	flink	ADJ	inanimate
!	!	LET	inanimate
Hij	hij	VNW	animate
heeft	hebben	WW	inanimate
wat	wat	VNW	inanimate
verdiend	verdienen	WW	inanimate
.	.	LET	inanimate
"	"	LET	inanimate
"	"	LET	inanimate
Daar	daar	VNW	inanimate
dan	dan	BW	inanimate
!	!	LET	inanimate
"	"	LET	inanimate
riep	roepen	WW	inanimate
de	de	LID	inanimate
jongen	jong	N	animate
en	en	VG	inanimate
sloeg	slaan	WW	inanimate
er	er	VNW	inanimate
nog	nog	BW	inanimate
eens	eens	BW	inanimate
op	op	VZ	inanimate
los	los	ADJ	inanimate
.	.	LET	inanimate
